Date,Checkpoint,Direction,HK_Residents,Mainland_Visitors,Other_Visitors,Total_Passengers,Private_Cars,Tour_Buses,Cross_Border_Shuttle_Buses,Trucks_Containers
2025-07,Kai Tak Cruise Terminal,Inbound,12387,6264,1031,19682,0,0,0,0
2025-07,Kai Tak Cruise Terminal,Outbound,11929,6422,1232,19583,0,0,0,0
2025-07,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-07,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-07,Man Kam To,Inbound,55322,19365,545,75232,4857,2967,0,32157
2025-07,Man Kam To,Outbound,60992,16260,404,77656,4786,2999,0,33325
2025-07,Airport,Inbound,1022264,383804,510637,1916705,0,0,0,0
2025-07,Airport,Outbound,1054512,374270,520426,1949208,0,0,0,0
2025-07,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-07,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-07,Shenzhen Bay,Inbound,1300533,511981,43513,1856027,166150,11530,0,68054
2025-07,Shenzhen Bay,Outbound,1285040,471276,40621,1796937,166344,11479,0,73541
2025-07,Port Control,Inbound,388,56,1259,1703,0,0,0,0
2025-07,Port Control,Outbound,310,83,1110,1503,0,0,0,0
2025-07,Hong Kong-Macau Ferry Terminal,Inbound,171321,42429,59446,273196,0,0,0,0
2025-07,Hong Kong-Macau Ferry Terminal,Outbound,165000,62534,71122,298656,0,0,0,0
2025-07,Hong Kong-Zhuhai-Macau Bridge,Inbound,875656,242855,148877,1267388,164298,6247,21966,25502
2025-07,Hong Kong-Zhuhai-Macau Bridge,Outbound,863803,393501,130601,1387905,167064,6280,21970,14980
2025-07,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-07,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-07,Luohu,Inbound,2378958,502735,24925,2906618,0,0,0,0
2025-07,Luohu,Outbound,2359867,593400,25911,2979178,0,0,0,0
2025-07,Lok Ma Chau,Inbound,477994,123946,15713,617653,125619,14161,3875,54289
2025-07,Lok Ma Chau,Outbound,381734,156730,16148,554612,124639,14237,3898,62360
2025-07,Lok Ma Chau Loop,Inbound,1798074,576859,14914,2389847,0,0,0,0
2025-07,Lok Ma Chau Loop,Outbound,1899208,530166,14561,2443935,0,0,0,0
2025-07,Heung Yuen Wai,Inbound,955001,299001,7458,1261460,31947,3117,0,29385
2025-07,Heung Yuen Wai,Outbound,951938,177037,9152,1138127,32126,3033,0,24992
2025-07,West Kowloon (High-speed Rail),Inbound,593487,783124,52205,1428816,0,0,0,0
2025-07,West Kowloon (High-speed Rail),Outbound,598541,674984,47728,1321253,0,0,0,0
2025-08,China Ferry Terminal,Inbound,15900,20905,1524,38329,0,0,0,0
2025-08,China Ferry Terminal,Outbound,15810,18192,1298,35300,0,0,0,0
2025-08,Kai Tak Cruise Terminal,Inbound,20288,9446,1696,31430,0,0,0,0
2025-08,Kai Tak Cruise Terminal,Outbound,20102,9828,1892,31822,0,0,0,0
2025-08,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-08,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-08,Man Kam To,Inbound,57098,21606,466,79170,5163,3113,0,31951
2025-08,Man Kam To,Outbound,62320,17745,341,80406,5048,3126,0,31888
2025-08,Airport,Inbound,1239238,444675,538409,2222322,0,0,0,0
2025-08,Airport,Outbound,1081190,405544,544416,2031150,0,0,0,0
2025-08,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-08,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-08,Shenzhen Bay,Inbound,1454768,609622,41953,2106343,178037,11277,0,69116
2025-08,Shenzhen Bay,Outbound,1393068,591646,39598,2024312,177330,11102,0,74821
2025-08,Port Control,Inbound,709,15,1246,1970,0,0,0,0
2025-08,Port Control,Outbound,344,26,949,1319,0,0,0,0
2025-08,Hong Kong-Macau Ferry Terminal,Inbound,172474,49418,68786,290678,0,0,0,0
2025-08,Hong Kong-Macau Ferry Terminal,Outbound,171890,71532,80835,324257,0,0,0,0
2025-08,Hong Kong-Zhuhai-Macau Bridge,Inbound,983846,288020,160113,1431979,187090,7089,23722,26458
2025-08,Hong Kong-Zhuhai-Macau Bridge,Outbound,978083,449693,153904,1581680,187035,7067,23712,15732
2025-08,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-08,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-08,Luohu,Inbound,2561859,617557,25379,3204795,0,0,0,0
2025-08,Luohu,Outbound,2520670,772873,26734,3320277,0,0,0,0
2025-08,Lok Ma Chau,Inbound,526221,133481,15253,674955,132010,14809,3680,49624
2025-08,Lok Ma Chau,Outbound,411299,206508,15802,633609,130697,14803,3744,57597
2025-08,Lok Ma Chau Loop,Inbound,1941643,723042,15596,2680281,0,0,0,0
2025-08,Lok Ma Chau Loop,Outbound,2048982,651289,15136,2715407,0,0,0,0
2025-08,Heung Yuen Wai,Inbound,1003919,330559,7460,1341938,33327,3785,0,29359
2025-08,Heung Yuen Wai,Outbound,993457,212785,10119,1216361,33178,3674,0,26226
2025-08,West Kowloon (High-speed Rail),Inbound,681772,973497,53520,1708789,0,0,0,0
2025-08,West Kowloon (High-speed Rail),Outbound,611417,855580,47948,1514945,0,0,0,0
2025-09,China Ferry Terminal,Inbound,9925,8232,1106,19263,0,0,0,0
2025-09,China Ferry Terminal,Outbound,10903,7003,872,18778,0,0,0,0
2025-09,Kai Tak Cruise Terminal,Inbound,11071,9938,2924,23933,0,0,0,0
2025-09,Kai Tak Cruise Terminal,Outbound,11338,9686,3127,24151,0,0,0,0
2025-09,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-09,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-09,Man Kam To,Inbound,72323,18018,517,90858,5076,3323,0,31343
2025-09,Man Kam To,Outbound,72953,15488,325,88766,4990,3320,0,30973
2025-09,Airport,Inbound,762256,268467,507856,1538579,0,0,0,0
2025-09,Airport,Outbound,790390,310506,516805,1617701,0,0,0,0
2025-09,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-09,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-09,Shenzhen Bay,Inbound,1217180,393217,40015,1650412,166818,10341,0,71346
2025-09,Shenzhen Bay,Outbound,1199667,351274,35937,1586878,167640,10352,0,77525
2025-09,Port Control,Inbound,198,51,1038,1287,0,0,0,0
2025-09,Port Control,Outbound,173,45,893,1111,0,0,0,0
2025-09,Hong Kong-Macau Ferry Terminal,Inbound,134687,20538,57103,212328,0,0,0,0
2025-09,Hong Kong-Macau Ferry Terminal,Outbound,134150,26481,69952,230583,0,0,0,0
2025-09,Hong Kong-Zhuhai-Macau Bridge,Inbound,706163,121348,114182,941693,145739,5509,17746,27802
2025-09,Hong Kong-Zhuhai-Macau Bridge,Outbound,719215,191547,98904,1009666,147736,5522,17753,17404
2025-09,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-09,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-09,Luohu,Inbound,2259360,360806,23171,2643337,0,0,0,0
2025-09,Luohu,Outbound,2284571,421843,23703,2730117,0,0,0,0
2025-09,Lok Ma Chau,Inbound,416128,104228,15678,536034,124080,13473,2978,48865
2025-09,Lok Ma Chau,Outbound,349604,122798,14712,487114,123360,13337,3066,55467
2025-09,Lok Ma Chau Loop,Inbound,1738844,453827,12890,2205561,0,0,0,0
2025-09,Lok Ma Chau Loop,Outbound,1827103,418442,12111,2257656,0,0,0,0
2025-09,Heung Yuen Wai,Inbound,923237,188797,6363,1118397,33793,3795,0,28086
2025-09,Heung Yuen Wai,Outbound,927713,119939,7616,1055268,34335,3693,0,25651
2025-09,West Kowloon (High-speed Rail),Inbound,528555,509403,52885,1090843,0,0,0,0
2025-09,West Kowloon (High-speed Rail),Outbound,513934,429911,46766,990611,0,0,0,0
2025-10,China Ferry Terminal,Inbound,16831,19561,2337,38729,0,0,0,0
2025-10,China Ferry Terminal,Outbound,18115,17568,2440,38123,0,0,0,0
2025-10,Kai Tak Cruise Terminal,Inbound,14487,10395,13399,38281,0,0,0,0
2025-10,Kai Tak Cruise Terminal,Outbound,14956,9181,13506,37643,0,0,0,0
2025-10,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-10,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-10,Man Kam To,Inbound,84040,23057,598,107695,5360,3823,0,31496
2025-10,Man Kam To,Outbound,84357,18829,431,103617,5333,3802,0,30599
2025-10,Airport,Inbound,949021,416298,687303,2052622,0,0,0,0
2025-10,Airport,Outbound,960121,307756,617230,1885107,0,0,0,0
2025-10,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-10,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-10,Shenzhen Bay,Inbound,1430203,507855,48606,1986664,182951,8828,0,69096
2025-10,Shenzhen Bay,Outbound,1430426,528203,60459,2019088,184075,8940,0,75555
2025-10,Port Control,Inbound,381,27,1155,1563,0,0,0,0
2025-10,Port Control,Outbound,401,84,993,1478,0,0,0,0
2025-10,Hong Kong-Macau Ferry Terminal,Inbound,154387,33377,80597,268361,0,0,0,0
2025-10,Hong Kong-Macau Ferry Terminal,Outbound,155509,46627,101869,304005,0,0,0,0
2025-10,Hong Kong-Zhuhai-Macau Bridge,Inbound,859386,189820,150811,1200017,195178,6962,20049,28446
2025-10,Hong Kong-Zhuhai-Macau Bridge,Outbound,870555,321760,133982,1326297,196820,6963,20063,18501
2025-10,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-10,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-10,Luohu,Inbound,2519582,486128,30685,3036395,0,0,0,0
2025-10,Luohu,Outbound,2524992,607308,33913,3166213,0,0,0,0
2025-10,Lok Ma Chau,Inbound,473048,131614,17417,622079,134836,15310,3219,41920
2025-10,Lok Ma Chau,Outbound,398662,193842,22901,615405,133499,15770,3237,48670
2025-10,Lok Ma Chau Loop,Inbound,1911853,647948,16859,2576660,0,0,0,0
2025-10,Lok Ma Chau Loop,Outbound,2021240,617119,17123,2655482,0,0,0,0
2025-10,Heung Yuen Wai,Inbound,1044846,282525,9702,1337073,36873,4706,0,26676
2025-10,Heung Yuen Wai,Outbound,1056563,166413,12043,1235019,37297,4578,0,23751
2025-10,West Kowloon (High-speed Rail),Inbound,622469,702237,78745,1403451,0,0,0,0
2025-10,West Kowloon (High-speed Rail),Outbound,625973,621962,86184,1334119,0,0,0,0
